ward,source,date_diff,case_status,
20,Employee Generated,1000.0,Closed,
4,City Worker App,6000.0,Closed,
22,Constituent Call,129442000.0,Closed,
14,City Worker App,80773000.0,Closed,
20,City Worker App,7604000.0,Closed,
3,Citizens Connect App,131842000.0,Closed,
1,Employee Generated,1000.0,Closed,
5,Employee Generated,859762000.0,Closed,
20,Employee Generated,1000.0,Closed,
21,Employee Generated,9000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,City Worker App,6196000.0,Closed,
20,Employee Generated,1000.0,Closed,
4,City Worker App,4000.0,Closed,
18,Employee Generated,1000.0,Closed,
4,City Worker App,722000.0,Closed,
21,City Worker App,12974000.0,Closed,
5,Citizens Connect App,439009000.0,Closed,
6,City Worker App,177249000.0,Closed,
15,Employee Generated,1000.0,Closed,
3,City Worker App,186656000.0,Closed,
14,Citizens Connect App,697571000.0,Closed,
19,City Worker App,84853000.0,Closed,
12,Employee Generated,1000.0,Closed,
10,Employee Generated,2000.0,Closed,
18,Employee Generated,2000.0,Closed,
4,Employee Generated,1000.0,Closed,
15,Constituent Call,54607000.0,Closed,
4,City Worker App,2072000.0,Closed,
21,Self Service,155012000.0,Closed,
20,Employee Generated,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
16,Constituent Call,73612000.0,Closed,
20,Employee Generated,1000.0,Closed,
15,Employee Generated,1000.0,Closed,
12,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
2,Constituent Call,182447000.0,Closed,
18,City Worker App,82567000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,City Worker App,7035000.0,Closed,
20,City Worker App,94117000.0,Closed,
1,Employee Generated,2000.0,Closed,
6,Citizens Connect App,331242000.0,Closed,
12,City Worker App,92107000.0,Closed,
6,City Worker App,99019000.0,Closed,
10,Employee Generated,1000.0,Closed,
9,Citizens Connect App,265648000.0,Closed,
6,Employee Generated,2000.0,Closed,
21,City Worker App,8222000.0,Closed,
18,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
3,City Worker App,14652000.0,Closed,
20,Employee Generated,2000.0,Closed,
2,Citizens Connect App,1218248000.0,Closed,
8,Citizens Connect App,619380000.0,Closed,
18,City Worker App,61000.0,Closed,
20,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
15,City Worker App,73433000.0,Closed,
5,Citizens Connect App,421162000.0,Closed,
22,Citizens Connect App,246611000.0,Closed,
20,Employee Generated,1000.0,Closed,
21,City Worker App,359848000.0,Closed,
8,City Worker App,18547000.0,Closed,
20,Employee Generated,1000.0,Closed,
5,City Worker App,83866000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,Constituent Call,48654000.0,Closed,
4,Self Service,155617000.0,Closed,
20,Self Service,177236000.0,Closed,
19,Employee Generated,1000.0,Closed,
2,Citizens Connect App,164414000.0,Closed,
6,City Worker App,83091000.0,Closed,
5,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
12,Employee Generated,1000.0,Closed,
9,Citizens Connect App,73000.0,Closed,
15,Self Service,268098000.0,Closed,
12,Citizens Connect App,172151000.0,Closed,
14,City Worker App,80793000.0,Closed,
16,Employee Generated,1000.0,Closed,
12,City Worker App,102000.0,Closed,
17,Employee Generated,1000.0,Closed,
2,City Worker App,5000.0,Closed,
3,Citizens Connect App,237796000.0,Closed,
20,City Worker App,78123000.0,Closed,
3,Employee Generated,575653000.0,Closed,
10,Citizens Connect App,12384000.0,Closed,
18,City Worker App,6371000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,City Worker App,3110000.0,Closed,
22,Citizens Connect App,69829000.0,Closed,
4,City Worker App,12195000.0,Closed,
13,Employee Generated,1000.0,Closed,
18,City Worker App,74387000.0,Closed,
2,Constituent Call,660475000.0,Closed,
18,Employee Generated,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
1,Constituent Call,76825000.0,Closed,
19,City Worker App,2000.0,Closed,
17,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
2,Citizens Connect App,339199000.0,Closed,
20,City Worker App,109064000.0,Closed,
11,Constituent Call,52000.0,Closed,
18,City Worker App,5438000.0,Closed,
4,City Worker App,4606000.0,Closed,
18,Citizens Connect App,56796000.0,Closed,
6,Employee Generated,1000.0,Closed,
9,Employee Generated,1000.0,Closed,
18,City Worker App,15555000.0,Closed,
20,Constituent Call,2839201000.0,Closed,
3,City Worker App,2467000.0,Closed,
5,City Worker App,13448000.0,Closed,
19,Employee Generated,1000.0,Closed,
7,Constituent Call,521250000.0,Closed,
12,Constituent Call,174366000.0,Closed,
18,City Worker App,2435000.0,Closed,
18,Citizens Connect App,263000.0,Closed,
14,Employee Generated,1000.0,Closed,
5,Citizens Connect App,80200000.0,Closed,
20,Employee Generated,1000.0,Closed,
8,Employee Generated,1000.0,Closed,
20,Constituent Call,450205000.0,Closed,
3,City Worker App,1962000.0,Closed,
3,Constituent Call,263446000.0,Closed,
14,Employee Generated,56000.0,Closed,
19,Employee Generated,1000.0,Closed,
9,Constituent Call,83369000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
3,City Worker App,95318000.0,Closed,
3,Citizens Connect App,321000.0,Closed,
14,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
20,City Worker App,608940000.0,Closed,
13,City Worker App,16291000.0,Closed,
20,City Worker App,78691000.0,Closed,
15,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
14,City Worker App,78120000.0,Closed,
8,City Worker App,85942000.0,Closed,
7,Constituent Call,1172000.0,Closed,
18,City Worker App,9805000.0,Closed,
18,Employee Generated,1000.0,Closed,
5,Citizens Connect App,103060000.0,Closed,
12,Constituent Call,9759000.0,Closed,
21,Citizens Connect App,29060000.0,Closed,
20,City Worker App,4602000.0,Closed,
11,Employee Generated,1000.0,Closed,
20,City Worker App,11316000.0,Closed,
12,City Worker App,4305659000.0,Closed,
20,City Worker App,26896000.0,Closed,
4,Citizens Connect App,220392000.0,Closed,
18,Employee Generated,1000.0,Closed,
5,Constituent Call,4336000.0,Closed,
6,Employee Generated,2000.0,Closed,
20,Employee Generated,1000.0,Closed,
21,City Worker App,2000.0,Closed,
3,Constituent Call,1638509000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,Constituent Call,170455000.0,Closed,
1,Employee Generated,1000.0,Closed,
6,Citizens Connect App,23421000.0,Closed,
16,City Worker App,10914000.0,Closed,
3,Constituent Call,177150000.0,Closed,
3,Employee Generated,1000.0,Closed,
20,City Worker App,6000.0,Closed,
20,Employee Generated,1000.0,Closed,
3,Constituent Call,89382000.0,Closed,
1,Employee Generated,1000.0,Closed,
19,Employee Generated,2000.0,Closed,
3,Employee Generated,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
21,Citizens Connect App,191722000.0,Closed,
18,Self Service,21210000.0,Closed,
22,City Worker App,5000.0,Closed,
21,City Worker App,421385000.0,Closed,
18,City Worker App,1000.0,Closed,
19,Employee Generated,6000.0,Closed,
2,Constituent Call,3922000.0,Closed,
2,City Worker App,76590000.0,Closed,
20,Employee Generated,1000.0,Closed,
4,Citizens Connect App,8406000.0,Closed,
16,City Worker App,608123000.0,Closed,
17,Citizens Connect App,264822000.0,Closed,
20,Employee Generated,1000.0,Closed,
2,City Worker App,2000.0,Closed,
21,Citizens Connect App,20488000.0,Closed,
3,City Worker App,92510000.0,Closed,
7,Employee Generated,1000.0,Closed,
18,City Worker App,80092000.0,Closed,
11,Employee Generated,1000.0,Closed,
18,City Worker App,1000.0,Closed,
22,Constituent Call,15264000.0,Closed,
12,City Worker App,88917000.0,Closed,
20,Employee Generated,1000.0,Closed,
16,City Worker App,93493000.0,Closed,
10,Constituent Call,3288234000.0,Closed,
2,City Worker App,381000.0,Closed,
7,Citizens Connect App,15678000.0,Closed,
16,Employee Generated,1000.0,Closed,
10,Citizens Connect App,49851000.0,Closed,
18,City Worker App,83761000.0,Closed,
6,Employee Generated,1000.0,Closed,
22,Constituent Call,10548438000.0,Closed,
11,Employee Generated,1000.0,Closed,
7,Employee Generated,1000.0,Closed,
18,City Worker App,188000.0,Closed,
20,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,Constituent Call,59037000.0,Closed,
14,Employee Generated,1000.0,Closed,
3,Constituent Call,62470000.0,Closed,
20,Employee Generated,1000.0,Closed,
5,City Worker App,93249000.0,Closed,
11,City Worker App,8000.0,Closed,
10,Citizens Connect App,87641000.0,Closed,
2,Constituent Call,13814000.0,Closed,
2,Constituent Call,698114000.0,Closed,
19,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
6,Constituent Call,227008000.0,Closed,
1,Employee Generated,1000.0,Closed,
10,Employee Generated,1000.0,Closed,
15,Employee Generated,1000.0,Closed,
21,City Worker App,2000.0,Closed,
18,Employee Generated,1000.0,Closed,
1,Employee Generated,2000.0,Closed,
3,Citizens Connect App,97848000.0,Closed,
3,Constituent Call,75419000.0,Closed,
22,City Worker App,5000.0,Closed,
22,City Worker App,5000.0,Closed,
5,Self Service,196596000.0,Closed,
20,City Worker App,2324000.0,Closed,
20,Employee Generated,1000.0,Closed,
2,Citizens Connect App,564914000.0,Closed,
18,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,City Worker App,5140000.0,Closed,
18,Employee Generated,1000.0,Closed,
3,City Worker App,2000.0,Closed,
11,City Worker App,15309000.0,Closed,
18,Employee Generated,1000.0,Closed,
21,City Worker App,103251000.0,Closed,
20,Employee Generated,2000.0,Closed,
9,Citizens Connect App,249656000.0,Closed,
3,Citizens Connect App,1346719000.0,Closed,
21,Employee Generated,1000.0,Closed,
22,City Worker App,90935000.0,Closed,
3,Citizens Connect App,90333000.0,Closed,
3,Constituent Call,93315000.0,Closed,
18,City Worker App,5320000.0,Closed,
16,Self Service,327256000.0,Closed,
11,Employee Generated,1000.0,Closed,
3,Citizens Connect App,1169000.0,Closed,
18,Citizens Connect App,309009000.0,Closed,
11,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
21,City Worker App,1000.0,Closed,
19,Employee Generated,4000.0,Closed,
9,Citizens Connect App,164000.0,Closed,
18,Employee Generated,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
5,Constituent Call,69538000.0,Closed,
9,Employee Generated,1000.0,Closed,
17,City Worker App,91310000.0,Closed,
21,City Worker App,4000.0,Closed,
10,Constituent Call,416085000.0,Closed,
20,Employee Generated,1000.0,Closed,
3,City Worker App,3690000.0,Closed,
4,City Worker App,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
17,City Worker App,3866000.0,Closed,
18,City Worker App,1000.0,Closed,
7,City Worker App,20416000.0,Closed,
8,Employee Generated,1000.0,Closed,
15,Employee Generated,1000.0,Closed,
3,City Worker App,80103000.0,Closed,
3,City Worker App,318000.0,Closed,
3,City Worker App,2000.0,Closed,
15,Employee Generated,1000.0,Closed,
8,Employee Generated,1000.0,Closed,
8,Constituent Call,143478000.0,Closed,
5,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
18,City Worker App,90739000.0,Closed,
3,Employee Generated,1000.0,Closed,
5,Citizens Connect App,266400000.0,Closed,
15,Employee Generated,1000.0,Closed,
4,Citizens Connect App,6407000.0,Closed,
18,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
18,Citizens Connect App,16358000.0,Closed,
4,Constituent Call,14308000.0,Closed,
9,City Worker App,4000.0,Closed,
14,City Worker App,2000.0,Closed,
18,Employee Generated,1000.0,Closed,
10,City Worker App,9661000.0,Closed,
7,Employee Generated,1000.0,Closed,
20,Citizens Connect App,1100336000.0,Closed,
10,Constituent Call,89507000.0,Closed,
20,Employee Generated,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
8,Citizens Connect App,97931000.0,Closed,
12,City Worker App,2000.0,Closed,
1,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
17,City Worker App,13970000.0,Closed,
7,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
15,Employee Generated,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
16,Constituent Call,176977000.0,Closed,
5,Constituent Call,747000.0,Closed,
15,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
3,City Worker App,1000.0,Closed,
13,Employee Generated,1000.0,Closed,
20,City Worker App,88180000.0,Closed,
5,Constituent Call,26802000.0,Closed,
6,Citizens Connect App,93699000.0,Closed,
21,Employee Generated,1000.0,Closed,
20,City Worker App,93526000.0,Closed,
19,City Worker App,81531000.0,Closed,
18,Constituent Call,1664693000.0,Closed,
20,Employee Generated,2000.0,Closed,
21,City Worker App,4061000.0,Closed,
13,Constituent Call,78989000.0,Closed,
17,Constituent Call,80026000.0,Closed,
10,Employee Generated,2000.0,Closed,
20,Employee Generated,1000.0,Closed,
16,City Worker App,96574000.0,Closed,
6,Citizens Connect App,2604576000.0,Closed,
5,Self Service,435193000.0,Closed,
18,Employee Generated,1000.0,Closed,
18,City Worker App,164121000.0,Closed,
18,City Worker App,2000.0,Closed,
19,Employee Generated,1000.0,Closed,
8,Constituent Call,342746000.0,Closed,
11,Employee Generated,2000.0,Closed,
3,Employee Generated,1000.0,Closed,
2,City Worker App,88605000.0,Closed,
21,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
2,Citizens Connect App,98786000.0,Closed,
20,Employee Generated,1000.0,Closed,
16,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
5,Constituent Call,1290190000.0,Closed,
4,City Worker App,5000.0,Closed,
2,Employee Generated,1000.0,Closed,
18,Self Service,2079000.0,Closed,
20,City Worker App,4601000.0,Closed,
5,City Worker App,97043000.0,Closed,
18,Employee Generated,1000.0,Closed,
13,Employee Generated,1000.0,Closed,
3,Citizens Connect App,459721000.0,Closed,
7,Self Service,99850000.0,Closed,
18,City Worker App,149000.0,Closed,
22,Constituent Call,298802000.0,Closed,
10,Citizens Connect App,43648000.0,Closed,
18,City Worker App,8939000.0,Closed,
9,Citizens Connect App,96425000.0,Closed,
20,Employee Generated,1000.0,Closed,
14,Citizens Connect App,11643000.0,Closed,
18,Employee Generated,1000.0,Closed,
1,Employee Generated,4000.0,Closed,
13,Citizens Connect App,53265000.0,Closed,
3,Citizens Connect App,80318000.0,Closed,
5,Constituent Call,107595000.0,Closed,
7,Self Service,2448000.0,Closed,
8,Citizens Connect App,9615000.0,Closed,
4,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
2,Self Service,318886000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,City Worker App,2000.0,Closed,
19,Employee Generated,1000.0,Closed,
11,Self Service,50860000.0,Closed,
6,City Worker App,178000.0,Closed,
18,Employee Generated,1000.0,Closed,
18,City Worker App,79044000.0,Closed,
3,Employee Generated,1000.0,Closed,
21,City Worker App,4000.0,Closed,
4,Citizens Connect App,169628000.0,Closed,
3,City Worker App,2000.0,Closed,
14,Citizens Connect App,92659000.0,Closed,
20,Employee Generated,1000.0,Closed,
14,City Worker App,2000.0,Closed,
1,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
9,Employee Generated,1000.0,Closed,
8,City Worker App,5000.0,Closed,
1,Employee Generated,1000.0,Closed,
9,City Worker App,2668000.0,Closed,
19,Employee Generated,1000.0,Closed,
8,City Worker App,1125000.0,Closed,
11,Employee Generated,1000.0,Closed,
22,City Worker App,2000.0,Closed,
20,Employee Generated,1000.0,Closed,
19,Employee Generated,2000.0,Closed,
16,City Worker App,92526000.0,Closed,
8,Employee Generated,1000.0,Closed,
3,Constituent Call,89160000.0,Closed,
18,Employee Generated,1000.0,Closed,
19,Citizens Connect App,743710000.0,Closed,
12,City Worker App,1800000.0,Closed,
20,Employee Generated,6000.0,Closed,
18,Employee Generated,1000.0,Closed,
2,Citizens Connect App,165692000.0,Closed,
2,City Worker App,73616000.0,Closed,
6,Constituent Call,37355000.0,Closed,
16,Citizens Connect App,10804000.0,Closed,
15,Employee Generated,1000.0,Closed,
13,Employee Generated,1000.0,Closed,
20,City Worker App,168774000.0,Closed,
14,Employee Generated,1000.0,Closed,
20,Employee Generated,2000.0,Closed,
14,Employee Generated,1000.0,Closed,
6,City Worker App,2154753000.0,Closed,
2,Citizens Connect App,168705000.0,Closed,
2,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
5,Citizens Connect App,10257000.0,Closed,
3,Citizens Connect App,57796000.0,Closed,
20,Citizens Connect App,87064000.0,Closed,
7,Employee Generated,1000.0,Closed,
16,Employee Generated,1000.0,Closed,
3,Citizens Connect App,147954000.0,Closed,
21,Employee Generated,174666000.0,Closed,
3,Employee Generated,1000.0,Closed,
8,Citizens Connect App,85238000.0,Closed,
21,City Worker App,2000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
16,City Worker App,86002000.0,Closed,
1,Employee Generated,1000.0,Closed,
20,City Worker App,620000.0,Closed,
5,Citizens Connect App,308380000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,City Worker App,11503000.0,Closed,
11,Employee Generated,1000.0,Closed,
20,City Worker App,79627000.0,Closed,
20,Employee Generated,1000.0,Closed,
8,Citizens Connect App,2743000.0,Closed,
17,Citizens Connect App,104948000.0,Closed,
18,Employee Generated,3000.0,Closed,
11,City Worker App,171674000.0,Closed,
19,Employee Generated,1000.0,Closed,
5,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
20,Employee Generated,5000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
17,Employee Generated,1000.0,Closed,
13,City Worker App,6126000.0,Closed,
21,City Worker App,2000.0,Closed,
20,City Worker App,48836000.0,Closed,
19,Employee Generated,2000.0,Closed,
18,City Worker App,80427000.0,Closed,
10,Citizens Connect App,9504000.0,Closed,
